lon,lat,k2,k3,k4,k5,k6
-73.920305,40.835397,1,1,2,3,1
-73.9916833,40.7597301,0,1,1,0,4
-73.9450575,40.6891029,0,0,1,1,0
-73.7526288,40.723514,1,2,0,2,3
-73.999047,40.7636554,0,1,1,0,4
-73.9500807,40.6743137,0,0,1,1,0
-73.8165311,40.7581433,1,2,0,2,5
-73.9535446,40.7268143,0,0,1,0,4
-73.9441054,40.7021868,0,0,1,0,4
-73.9441054,40.7021868,0,0,1,0,4
-73.9500807,40.6743137,0,0,1,1,0
-73.9369799,40.7086772,0,0,1,0,4
-73.9450575,40.6891029,0,0,1,1,0
-73.9450575,40.6891029,0,0,1,1,0
-73.9536623,40.6821158,0,0,1,1,0
-73.9450575,40.6891029,0,0,1,1,0
-73.9228481,40.6524639,0,0,1,1,0
-73.8119312,40.7023404,1,2,0,2,3
-73.9919902,40.6385981,0,0,1,1,0
-73.8666946,40.8208801,1,1,2,3,1
-73.7537872,40.7497948,1,2,0,2,3
-73.9560111,40.6523139,0,0,1,1,0
-73.9804201,40.7385503,0,0,1,0,4
-73.9545761,40.7697535,1,1,2,0,4
-73.9479124,40.6625349,0,0,1,1,0
-73.8187058,40.679254,1,2,0,2,3
-73.8988676,40.6787376,1,2,1,1,5
-73.9416863,40.7258811,0,1,1,0,4
-73.9821677,40.7209677,0,0,1,0,4
-73.9675328,40.6817692,0,0,1,1,0
-73.7986849,40.699716,1,2,0,2,3
-73.976224,40.6153586,0,0,1,1,0
-73.860765,40.6847527,1,2,0,2,5
-73.9286112,40.6351864,0,0,1,1,0
-73.9164733,40.6578502,0,0,1,1,0
-73.9192363,40.6768131,0,0,1,1,0
-73.9305234,40.6256522,0,0,1,1,0
-74.0866239,40.6060318,0,0,3,4,2
-73.9980109,40.6431465,0,0,1,1,0
-73.9711345,40.5820191,0,0,1,1,0
-73.9960494,40.6656729,0,0,1,1,0
-73.958978,40.6449672,0,0,1,1,0
-73.9199662,40.6694768,0,0,1,1,0
-73.9778514,40.6172885,0,0,1,1,0
-73.9778514,40.6172885,0,0,1,1,0
-73.9151801,40.8216698,1,1,2,3,1
-73.9449501,40.6269858,0,0,1,1,0
-73.9425045,40.6389656,0,0,1,1,0
-73.7283872,40.6574116,1,2,0,2,3
-74.104268,40.5789726,0,0,3,4,2
-73.8970434,40.6576643,0,2,1,1,5
-73.9387276,40.7221824,0,1,1,0,4
-73.9625737,40.671645,0,0,1,1,0
-73.8244755,40.7158041,1,2,0,2,5
-73.8244755,40.7158041,1,2,0,2,5
-73.9256052,40.6685062,0,0,1,1,0
-74.0108218,40.6481525,0,0,1,1,0
-73.9613466,40.6804635,0,0,1,1,0
-73.891449,40.662564,0,2,1,1,5
-73.7263642,40.6541625,1,2,0,2,3
-73.7552743,40.6053345,1,2,0,2,3
-73.9050515,40.8327066,1,1,2,3,1
-73.894912,40.6585269,0,2,1,1,5
-74.0089603,40.7407008,0,0,1,0,4
-73.9224574,40.8180464,1,1,2,3,1
-73.9457865,40.6927648,0,0,1,1,4
-73.8243542,40.7221388,1,2,0,2,5
-73.908081,40.8160322,1,1,2,3,1
-73.8152055,40.7142333,1,2,0,2,3
-73.9532731,40.7281344,0,0,1,0,4
-73.7758397,40.7786131,1,2,0,2,3
-73.9195395,40.6735415,0,0,1,1,0
-73.8091258,40.8167754,1,1,2,3,1
-73.9528108,40.6778446,0,0,1,1,0
-73.9874361,40.6184537,0,0,1,1,0
-73.9721765,40.6041946,0,0,1,1,0
-74.0015202,40.6259834,0,0,1,1,0
-73.9183063,40.6767521,0,0,1,1,0
-73.8659069,40.743785,1,2,0,2,5
-73.9271346,40.6213573,0,0,1,1,0
-73.9990487,40.6455976,0,0,1,1,0
-73.8775195,40.644042,0,2,1,1,5
-74.0125507,40.7015053,0,0,1,0,4
-73.9840884,40.6392972,0,0,1,1,0
-74.0108222,40.6067007,0,0,1,1,0
-73.9947586,40.5778807,0,0,1,1,0
-73.8637031,40.8596264,1,1,2,3,1
-74.03311,40.6256465,0,0,1,1,0
-73.9706837,40.6824233,0,0,1,1,0
-73.9096977,40.6656265,0,0,1,1,0
-73.9938267,40.5730141,0,0,1,1,0
-73.949882,40.7804368,1,1,2,0,4
-73.9644243,40.7031226,0,0,1,0,4
-73.9988751,40.6808708,0,0,1,1,0
-73.9229969,40.7608493,1,1,2,0,4
-73.8863453,40.8211564,1,1,2,3,1
-73.9831188,40.6975413,0,0,1,0,4
-73.9907077,40.6891376,0,0,1,1,0
-73.946481,40.6317075,0,0,1,1,0
-73.9269687,40.6380482,0,0,1,1,0
-73.9170643,40.8636899,1,1,2,3,1
-74.0151472,40.6370137,0,0,1,1,0
-73.9736957,40.6238257,0,0,1,1,0
-73.8466863,40.7171588,1,2,0,2,5
-73.7452963,40.5974297,1,2,0,2,3
-74.1036882,40.5765028,0,0,3,4,2
-73.8623119,40.7301174,1,2,0,2,5
-73.9640339,40.6846667,0,0,1,1,0
-74.062154,40.5960126,0,0,3,4,2
-73.8887269,40.7689155,1,1,2,0,5
-73.9720063,40.6322738,0,0,1,1,0
-74.1316997,40.5645369,0,0,3,4,2
-74.0732272,40.5965962,0,0,3,4,2
-74.0656594,40.5941552,0,0,3,4,2
-73.9441507,40.6781564,0,0,1,1,0
-73.9501525,40.5927523,0,0,1,1,0
-74.2203672,40.5478333,0,0,3,4,2
-73.7356712,40.6656136,1,2,0,2,3
-73.7589982,40.6023231,1,2,0,2,3
-73.9906233,40.7509908,0,1,1,0,4
-73.8735956,40.839799,1,1,2,3,1
-73.9833217,40.6936492,0,0,1,0,4
-73.8939847,40.8542484,1,1,2,3,1
-73.9313942,40.8474287,1,1,2,3,1
-74.1200527,40.560394,0,0,3,4,2
-73.9025217,40.8648725,1,1,2,3,1
-73.7925261,40.7063611,1,2,0,2,3
-73.7453682,40.666404,1,2,0,2,3
-73.8030407,40.7890955,1,2,0,2,3
-73.9412383,40.7552333,1,1,1,0,4
-73.8477629,40.7859327,1,1,2,3,5
-73.9658205,40.6882107,0,0,1,1,0
-73.8197276,40.6853847,1,2,0,2,3
-73.7567577,40.5975342,1,2,0,2,3
-73.9316078,40.6537403,0,0,1,1,0
-73.9206971,40.85214,1,1,2,3,1
-73.8834919,40.657591,1,2,1,1,5
-73.8940736,40.8755885,1,1,2,3,1
-73.9344103,40.6441352,0,0,1,1,0
-73.8924213,40.6609263,0,2,1,1,5
-73.9526861,40.7723438,1,1,2,0,4
-73.9775855,40.7870466,1,1,2,0,4
-73.9303559,40.834506,1,1,2,3,1
-73.9447705,40.7874418,1,1,2,0,4
-73.8327446,40.6880421,1,2,0,2,5
-73.9109929,40.7620126,1,1,2,0,4
-73.7349928,40.678507,1,2,0,2,3
-73.9678496,40.59297,0,0,1,1,0
-73.9646888,40.7756775,1,1,2,0,4
-74.0011256,40.7241667,0,0,1,0,4
-73.9049211,40.8252875,1,1,2,3,1
-74.0123047,40.6778618,0,0,1,1,0
-73.9049326,40.8627501,1,1,2,3,1
-73.978327,40.7831465,1,1,2,0,4
-74.0808935,40.5936569,0,0,3,4,2
-73.7832093,40.7597241,1,2,0,2,3
-73.978388,40.6844232,0,0,1,1,0
-73.9598617,40.6556338,0,0,1,1,0
-73.8654197,40.8278008,1,1,2,3,1
-73.9025461,40.860577,1,1,2,3,1
-73.9401962,40.7098208,0,0,1,0,4
-73.9450151,40.7010921,0,0,1,0,4
-73.9128992,40.78109,1,1,2,0,1
-73.9750204,40.7902108,1,1,2,0,4
-73.9485565,40.7949092,1,1,2,0,4
-73.9487684,40.6931724,0,0,1,0,4
-73.8779743,40.7617957,1,1,2,0,5
-73.8880269,40.7493558,1,1,2,0,5
-73.9566672,40.5798681,0,0,1,1,0
-73.8220734,40.7616241,1,2,0,2,5
-73.9694225,40.5863088,0,0,1,1,0
-73.88469,40.7338858,1,2,0,0,5
-73.9849394,40.7323478,0,0,1,0,4
-73.921284,40.8357243,1,1,2,3,1
-74.2083492,40.5363412,0,0,3,4,2
-73.8274546,40.6909355,1,2,0,2,5
-73.8714203,40.7424134,1,2,0,2,5
-73.9211176,40.6285858,0,0,1,1,0
-73.9211176,40.6285858,0,0,1,1,0
-73.8145598,40.790734,1,2,0,2,5
-73.7632954,40.6873767,1,2,0,2,3
-73.9364274,40.8303293,1,1,2,3,1
-73.9795146,40.7611476,0,1,1,0,4
-73.8556852,40.6862067,1,2,0,2,5
-73.9964399,40.5753363,0,0,1,1,0
-73.9098796,40.8244516,1,1,2,3,1
-74.2304414,40.5246116,0,0,3,4,2
-73.8469167,40.6859236,1,2,0,2,5
-74.2138165,40.5224945,0,0,3,4,2
-74.0809435,40.6259686,0,0,3,4,2
-73.7772325,40.7508361,1,2,0,2,3
-73.827816,40.8526014,1,1,2,3,1
-73.9835497,40.7342607,0,0,1,0,4
-73.9767593,40.7434737,0,1,1,0,4
-73.8766162,40.6823911,1,2,0,2,5
-73.9726934,40.7491572,0,1,1,0,4
-73.8521639,40.6936625,1,2,0,2,5
-73.8106908,40.7251145,1,2,0,2,3
-73.9344287,40.8527277,1,1,2,3,1
-73.8707096,40.7441528,1,2,0,2,5
-73.8817897,40.8575247,1,1,2,3,1
-73.9676001,40.5803795,0,0,1,1,0
-74.1386214,40.5890646,0,0,3,4,2
-73.7897299,40.683783,1,2,0,2,3
-73.8528131,40.834079,1,1,2,3,1
-73.877667,40.7601129,1,1,2,0,5
-73.7438625,40.7290337,1,2,0,2,3
-74.0081048,40.7387575,0,0,1,0,4
-73.8038446,40.7614079,1,2,0,2,3
-73.9579745,40.670658,0,0,1,1,0
-73.899756,40.9056013,1,1,2,3,1
-73.8221311,40.6994527,1,2,0,2,5
-73.8807246,40.6834083,1,2,0,2,5
-73.9021775,40.6368221,0,0,1,1,0
-73.9498104,40.6166923,0,0,1,1,0
-73.928525,40.5911681,0,0,1,1,0
-73.892692,40.7166702,1,2,1,0,5
-74.0172628,40.6252684,0,0,1,1,0
-73.8501144,40.7407243,1,2,0,2,5
-73.9574607,40.5944378,0,0,1,1,0
-73.7551662,40.6083096,1,2,0,2,3
-73.9319164,40.8493091,1,1,2,3,1
-73.8347133,40.7855277,1,1,2,2,5
-73.7825671,40.705426,1,2,0,2,3
-73.9318162,40.7742135,1,1,2,0,4
-73.8153654,40.6929726,1,2,0,2,3
-73.8180778,40.7614724,1,2,0,2,5
-73.9999386,40.7484001,0,0,1,0,4
-73.9253952,40.6145408,0,0,1,1,0
-73.8800505,40.7695546,1,1,2,3,5
-73.8736557,40.7568039,1,1,2,0,5
-73.9587517,40.6437732,0,0,1,1,0
-73.8197794,40.7529362,1,2,0,2,5
-73.8277227,40.6527615,1,2,0,2,5
-74.0286584,40.6365472,0,0,1,1,0
-73.9590155,40.5781233,0,0,1,1,0
-74.0704403,40.5967352,0,0,3,4,2
-73.9848077,40.7560213,0,1,1,0,4
-73.7939012,40.7282119,1,2,0,2,3
-73.9412073,40.679939,0,0,1,1,0
-73.7940265,40.7577348,1,2,0,2,3
-73.9965764,40.7211721,0,0,1,0,4
-73.8652354,40.8188747,1,1,2,3,1
-73.7541333,40.6081071,1,2,0,2,3
-73.7322344,40.7046255,1,2,0,2,3
-73.8827871,40.8412963,1,1,2,3,1
-73.9952973,40.7496708,0,0,1,0,4
-74.155933,40.5353539,0,0,3,4,2
-73.9850591,40.7130769,0,0,1,0,4
-73.8534755,40.7220121,1,2,0,2,5
-73.8856697,40.6760106,1,2,1,1,5
-73.9337768,40.8467631,1,1,2,3,1
-73.9685308,40.5763037,0,0,1,1,0
-74.1977678,40.5385009,0,0,3,4,2
-73.8623681,40.6959506,1,2,0,2,5
-73.8948325,40.6678344,0,2,1,1,5
-73.8283554,40.6870036,1,2,0,2,5
-73.9534995,40.8069826,1,1,2,0,1
-73.8269682,40.8825393,1,1,2,3,1
-74.087697,40.5730631,0,0,3,4,2
-73.9223713,40.8361093,1,1,2,3,1
-73.9302248,40.7424448,1,1,1,0,4
-74.015491,40.6436697,0,0,1,1,0
-73.9217671,40.7076523,1,0,1,0,4
-74.0116023,40.7229804,0,0,1,0,4
-74.1058838,40.5854077,0,0,3,4,2
-74.0137542,40.7136919,0,0,1,0,4
-73.916771,40.6733913,0,0,1,1,0
-73.977196,40.7643229,0,1,1,0,4
-73.8745041,40.7433116,1,2,0,2,5
-73.8609528,40.8869494,1,1,2,3,1
-73.8105878,40.7054947,1,2,0,2,3
-73.9116652,40.6824453,0,0,1,1,5
-73.8076209,40.7087314,1,2,0,2,3
-74.0109005,40.6445458,0,0,1,1,0
-73.9116652,40.6824453,0,0,1,1,5
-73.9110814,40.6795162,0,0,1,1,5
-74.1506289,40.5491153,0,0,3,4,2
-73.9945943,40.740443,0,0,1,0,4
-73.8898999,40.8498695,1,1,2,3,1
-73.9568484,40.628119,0,0,1,1,0
-73.9574705,40.7769101,1,1,2,0,4
-73.9762057,40.6870248,0,0,1,1,0
-73.9186024,40.6320672,0,0,1,1,0
-73.8525689,40.6947829,1,2,0,2,5
-73.8826747,40.8660891,1,1,2,3,1
-73.8415623,40.7011005,1,2,0,2,5
-73.8634231,40.7319494,1,2,0,2,5
-73.8907279,40.7023351,1,2,1,0,5
-73.9210658,40.6571755,0,0,1,1,0
-73.9420113,40.6343541,0,0,1,1,0
-73.9921204,40.6350244,0,0,1,1,0
-73.8239146,40.6905431,1,2,0,2,5
-73.7799767,40.6761645,1,2,0,2,3
-73.9254629,40.8151417,1,1,2,3,1
-74.2104339,40.5117356,0,0,3,4,2
-73.8912532,40.6500257,0,2,1,1,5
-73.9009143,40.7207425,1,2,1,0,5
-73.9718339,40.5798042,0,0,1,1,0
-73.7981217,40.5927285,1,2,0,2,3
-73.830909,40.7862468,1,2,0,2,5
-73.9255131,40.867132,1,1,2,3,1
-73.82753,40.7440441,1,2,0,2,5
-73.9123297,40.6541334,0,0,1,1,0
-73.9826602,40.6860873,0,0,1,1,0
-73.9104035,40.8834934,1,1,2,3,1
-73.8751832,40.7294403,1,2,0,2,5
-73.8586815,40.7440316,1,2,0,2,5
-73.8941676,40.7369827,1,1,1,0,5
-73.8918767,40.8301369,1,1,2,3,1
-74.0227732,40.6215812,0,0,1,1,0
-73.8689857,40.7398828,1,2,0,2,5
-73.9237894,40.6770468,0,0,1,1,0
-73.9985895,40.7170989,0,0,1,0,4
-73.9545761,40.7697535,1,1,2,0,4
-73.9330796,40.6775631,0,0,1,1,0
-73.9372571,40.7934736,1,1,2,0,4
-73.9882988,40.6898703,0,0,1,1,4
-73.8956526,40.7426849,1,1,2,0,5
-74.2328225,40.5163366,0,0,3,4,2
-73.9963285,40.7673964,0,1,1,0,4
-74.0283818,40.6300229,0,0,1,1,0
-73.8755722,40.7704007,1,1,2,3,5
-73.7973547,40.7173378,1,2,0,2,3
-73.8842138,40.6736212,1,2,1,1,5
-73.8847756,40.8742704,1,1,2,3,1
-73.9508794,40.8183941,1,1,2,3,1
-73.8847756,40.8742704,1,1,2,3,1
-74.0047501,40.7052305,0,0,1,0,4
-73.7791894,40.738634,1,2,0,2,3
-73.9522587,40.7339885,0,1,1,0,4
-73.9522712,40.8172199,1,1,2,3,1
-73.8883178,40.655496,0,2,1,1,5
-73.938359,40.6448565,0,0,1,1,0
-73.9341933,40.8531997,1,1,2,3,1
-74.0247534,40.6381209,0,0,1,1,0
-73.9345536,40.6633624,0,0,1,1,0
-73.9314054,40.6613295,0,0,1,1,0
-73.9345536,40.6633624,0,0,1,1,0
-74.2366662,40.5424375,0,0,3,4,2
-73.8890663,40.8165754,1,1,2,3,1
-73.9132844,40.8596195,1,1,2,3,1
-73.8103553,40.7111376,1,2,0,2,3
-73.8645209,40.880553,1,1,2,3,1
-73.8878967,40.8267434,1,1,2,3,1
-73.928659,40.8398022,1,1,2,3,1
-74.0312674,40.6373563,0,0,1,1,0
-73.8669163,40.8960825,1,1,2,3,1
-74.03388,40.638168,0,0,1,1,0
-73.9307613,40.6914942,0,0,1,1,0
-73.8669163,40.8960825,1,1,2,3,1
-73.9157178,40.8136144,1,1,2,3,1
-74.0700139,40.6022059,0,0,3,4,2
-73.8878967,40.8267434,1,1,2,3,1
-73.8827871,40.8412963,1,1,2,3,1
-73.8978492,40.8799313,1,1,2,3,1
-73.8365173,40.7067394,1,2,0,2,5
-73.8934099,40.7685412,1,1,2,0,5
-73.8960971,40.7006658,1,2,1,0,5
-73.8411794,40.8285193,1,1,2,3,1
-73.9261433,40.8336278,1,1,2,3,1
-73.8626129,40.8974059,1,1,2,3,1
-73.8960971,40.7006658,1,2,1,0,5
-73.915841,40.7076317,1,0,1,0,5
-73.915841,40.7076317,1,0,1,0,5
-73.915841,40.7076317,1,0,1,0,5
-73.9278555,40.6375904,0,0,1,1,0
-73.8960971,40.7006658,1,2,1,0,5
-73.8381451,40.8667049,1,1,2,3,1
-73.7816164,40.7820578,1,2,0,2,3
-73.9501373,40.6999142,0,0,1,0,4
-73.8544359,40.8950711,1,1,2,3,1
-73.9902208,40.7144059,0,0,1,0,4
-73.805166,40.7304548,1,2,0,2,3
-74.1415356,40.5744257,0,0,3,4,2
-73.9265219,40.8081625,1,1,2,3,1
-73.8077418,40.7005823,1,2,0,2,3
-73.7497881,40.6614319,1,2,0,2,3
-73.9067224,40.9064003,1,1,2,3,1
-73.9351405,40.6417833,0,0,1,1,0
-73.9618989,40.6981895,0,0,1,0,4
-73.8080991,40.7168018,1,2,0,2,3
-73.8738882,40.8989667,1,1,2,3,1
-73.7649573,40.6629268,1,2,0,2,3
-73.8941239,40.8349176,1,1,2,3,1
-73.9072782,40.8477632,1,1,2,3,1
-73.8809624,40.7521785,1,1,2,0,5
-73.9204005,40.8220605,1,1,2,3,1
-73.9210603,40.8323536,1,1,2,3,1
-73.9030288,40.8097014,1,1,2,3,1
-73.8898048,40.8724007,1,1,2,3,1
-73.8866994,40.8189912,1,1,2,3,1
-74.0303208,40.6396484,0,0,1,1,0
-73.946438,40.806469,1,1,2,3,1
-74.155933,40.5353539,0,0,3,4,2
-73.898012,40.8327335,1,1,2,3,1
-73.9057435,40.8492276,1,1,2,3,1
-73.8525874,40.8250431,1,1,2,3,1
-73.9775129,40.6598628,0,0,1,1,0
-73.8233768,40.8799484,1,1,2,3,1
-73.8233768,40.8799484,1,1,2,3,1
-74.0320376,40.6354759,0,0,1,1,0
-73.8008078,40.7629178,1,2,0,2,3
-73.8821274,40.740402,1,1,0,0,5
-73.9168429,40.7429437,1,1,1,0,4
-73.8871315,40.7261425,1,2,0,0,5
-73.9235317,40.835767,1,1,2,3,1
-73.9569184,40.8155447,1,1,2,3,1
-73.9397007,40.8070339,1,1,2,3,1
-73.9014419,40.8128977,1,1,2,3,1
-73.9350216,40.7046249,0,0,1,0,4
-73.9510298,40.6876674,0,0,1,1,0
-74.0023175,40.6594725,0,0,1,1,0
-73.9628704,40.7992404,1,1,2,0,4
-73.950654,40.8057847,1,1,2,0,1
-73.8531341,40.8949212,1,1,2,3,1
-73.793792,40.7040331,1,2,0,2,3
-73.9031312,40.8758408,1,1,2,3,1
-73.9442445,40.6997001,0,0,1,0,4
-73.9556973,40.7070418,0,0,1,0,4
-73.8821274,40.740402,1,1,0,0,5
-73.8812078,40.8129171,1,1,2,3,1
-73.9270066,40.8339165,1,1,2,3,1
-73.8525874,40.8250431,1,1,2,3,1
-73.9303181,40.6774132,0,0,1,1,0
-73.9549676,40.8100655,1,1,2,3,1
-73.8031346,40.6926119,1,2,0,2,3
-73.9549676,40.8100655,1,1,2,3,1
-73.9307752,40.8205439,1,1,2,3,1
-73.8933381,40.8110954,1,1,2,3,1
-73.8933381,40.8110954,1,1,2,3,1
-73.9815125,40.7678891,0,1,1,0,4
-73.926424,40.8314212,1,1,2,3,1
-73.9242603,40.8306815,1,1,2,3,1
-73.8692086,40.8395992,1,1,2,3,1
-73.8603267,40.8819587,1,1,2,3,1
-73.9463647,40.6957047,0,0,1,0,4
-73.941229,40.6225181,0,0,1,1,0
-73.9612871,40.7145014,0,0,1,0,4
-73.9423702,40.6901611,0,0,1,1,0
-74.0074852,40.7482105,0,0,1,0,4
-73.9549676,40.8100655,1,1,2,3,1
-73.9273969,40.8571535,1,1,2,3,1
-73.8104745,40.7542113,1,2,0,2,5
-73.8809624,40.7521785,1,1,2,0,5
-73.8809624,40.7521785,1,1,2,0,5
-73.8498011,40.7244008,1,2,0,2,5
-73.9176128,40.7390961,1,1,1,0,4
-73.7661546,40.7100489,1,2,0,2,3
-73.778264,40.6979108,1,2,0,2,3
-73.9262198,40.8167588,1,1,2,3,1
-73.8927242,40.8827015,1,1,2,3,1
-73.8438429,40.7867756,1,1,2,3,5
-73.8072628,40.7814558,1,2,0,2,5
-73.905449,40.880967,1,1,2,3,1
-73.9741945,40.7965647,1,1,2,0,4
-73.8454594,40.8215343,1,1,2,3,1
-73.804419,40.7710869,1,2,0,2,3
-73.9270738,40.838621,1,1,2,3,1
-74.0029052,40.580944,0,0,1,1,0
-73.9771079,40.5797121,0,0,1,1,0
-73.9046763,40.8726198,1,1,2,3,1
-73.8744191,40.7328869,1,2,0,2,5
-73.8934253,40.8514044,1,1,2,3,1
-73.9847624,40.7014391,0,0,1,0,4
-73.8617633,40.8415118,1,1,2,3,1
-74.0082057,40.7375526,0,0,1,0,4
-73.9393512,40.8258982,1,1,2,3,1
-73.9012273,40.7286312,1,1,1,0,5
-73.8379427,40.6767932,1,2,0,2,5
-73.9115669,40.9033603,1,1,2,3,1
-73.8751431,40.8317641,1,1,2,3,1
-73.9869794,40.7806913,0,1,2,0,4
-73.804419,40.7710869,1,2,0,2,3
-73.9983123,40.6937273,0,0,1,0,4
-73.9251843,40.64848,0,0,1,1,0
-74.0331567,40.6327363,0,0,1,1,0
-73.9390758,40.6728262,0,0,1,1,0
-73.9165397,40.6796383,0,0,1,1,0
-73.9324256,40.6255326,0,0,1,1,0
-73.9569352,40.8175484,1,1,2,3,1
-73.9423823,40.7471204,1,1,1,0,4
-73.829573,40.7707124,1,2,0,2,5
-73.829573,40.7707124,1,2,0,2,5
-73.8407597,40.7924996,1,1,2,3,1
-73.8707779,40.7703185,1,1,2,3,5
-73.8707779,40.7703185,1,1,2,3,5
-73.8959773,40.7566094,1,1,2,0,5
-73.7616136,40.679729,1,2,0,2,3
-73.9174446,40.8311297,1,1,2,3,1
-73.9672349,40.7083495,0,0,1,0,4
-73.7972712,40.6771953,1,2,0,2,3
-73.928659,40.8398022,1,1,2,3,1
-73.9363437,40.7403404,1,1,1,0,4
-73.9174077,40.8521459,1,1,2,3,1
-73.9390758,40.6728262,0,0,1,1,0
-73.9741945,40.7965647,1,1,2,0,4
-73.9372674,40.7404589,1,1,1,0,4
-73.8786357,40.7257276,1,2,0,2,5
-73.7877825,40.6918189,1,2,0,2,3
-73.9164465,40.8519037,1,1,2,3,1
-73.9174077,40.8521459,1,1,2,3,1
-73.8925616,40.8826136,1,1,2,3,1
-73.9109852,40.8623405,1,1,2,3,1
-74.0250919,40.6377942,0,0,1,1,0
-73.9372246,40.8241843,1,1,2,3,1
-73.9174077,40.8521459,1,1,2,3,1
-73.9084713,40.8028166,1,1,2,3,1
-73.9084865,40.8653467,1,1,2,3,1
-73.924258,40.743808,1,1,1,0,4
-73.7550535,40.7136242,1,2,0,2,3
-73.924258,40.743808,1,1,1,0,4
-73.9183079,40.8314213,1,1,2,3,1
-73.8629476,40.8894274,1,1,2,3,1
-73.8072704,40.750119,1,2,0,2,3
-73.7701446,40.7799495,1,2,0,2,3
-73.8880951,40.8205049,1,1,2,3,1
-74.0331567,40.6327363,0,0,1,1,0
-73.9417407,40.7461402,1,1,1,0,4
-73.8590416,40.7188379,1,2,0,2,5
-73.9132844,40.8596195,1,1,2,3,1
-73.9174446,40.8311297,1,1,2,3,1
-73.8545011,40.675259,1,2,0,2,5
-73.9177354,40.8151584,1,1,2,3,1
-73.8019729,40.6891598,1,2,0,2,3
-73.8513403,40.7363151,1,2,0,2,5
-73.8786357,40.7257276,1,2,0,2,5
-73.7284567,40.7660747,1,2,0,2,3
-73.9044192,40.8703607,1,1,2,3,1
-73.8921577,40.6322129,0,2,1,1,0
-73.8572713,40.81777,1,1,2,3,1
-73.9852826,40.6976294,0,0,1,0,4
-73.8185686,40.757518,1,2,0,2,5
-73.9114445,40.8458671,1,1,2,3,1
-73.8812458,40.8827095,1,1,2,3,1
-73.9245912,40.6790318,0,0,1,1,0
-73.7487798,40.6028008,1,2,0,2,3
-73.973177,40.7403604,0,1,1,0,4
-73.7220434,40.7250114,1,2,0,2,3
-73.8958512,40.7402725,1,1,1,0,5
-73.7512138,40.7073058,1,2,0,2,3
-73.9686568,40.6146211,0,0,1,1,0
-73.7927159,40.7555009,1,2,0,2,3
-73.9402012,40.5916853,0,0,1,1,0
-74.0145672,40.6375709,0,0,1,1,0
-73.9310462,40.8135889,1,1,2,3,1
-73.7921834,40.6670415,1,2,0,2,3
-73.9534702,40.7197986,0,0,1,0,4
-74.0833037,40.5947174,0,0,3,4,2
-73.8700006,40.8226981,1,1,2,3,1
-73.8186689,40.7206863,1,2,0,2,5
-73.9560696,40.6893355,0,0,1,1,0
-73.8515486,40.6963077,1,2,0,2,5
-74.0212161,40.6184717,0,0,1,1,0
-73.8220476,40.7010253,1,2,0,2,5
-73.7691399,40.7166561,1,2,0,2,3
-73.9184596,40.8255779,1,1,2,3,1
-73.8443482,40.8996278,1,1,2,3,1
-73.7736537,40.670701,1,2,0,2,3
-74.0047625,40.6767096,0,0,1,1,0
-73.8751814,40.6707242,1,2,0,2,5
-73.7597114,40.7403626,1,2,0,2,3
-73.8415623,40.7011005,1,2,0,2,5
-73.9354641,40.6238737,0,0,1,1,0
-73.7844304,40.7660969,1,2,0,2,3
-73.9787516,40.7199351,0,0,1,0,4
-73.8725452,40.8787451,1,1,2,3,1
-74.0013245,40.7464925,0,0,1,0,4
-73.9693944,40.7577007,0,1,1,0,4
-73.8553862,40.8988764,1,1,2,3,1
-73.7805195,40.7533319,1,2,0,2,3
-74.0941707,40.5716115,0,0,3,4,2
-74.0055325,40.7458144,0,0,1,0,4
-73.9496688,40.6516965,0,0,1,1,0
-73.8555102,40.7203761,1,2,0,2,5
-73.9096579,40.8866437,1,1,2,3,1
-73.9657843,40.7586329,0,1,1,0,4
-73.9176827,40.8402259,1,1,2,3,1
-73.8674729,40.742096,1,2,0,2,5
-73.878667,40.7362483,1,2,0,0,5
-73.8851644,40.8836329,1,1,2,3,1
-73.8232464,40.7344968,1,2,0,2,5
-73.9231089,40.8670152,1,1,2,3,1
-73.7248837,40.7413881,1,2,0,2,3
-74.0304832,40.616518,0,0,1,1,0
-74.0151472,40.6370137,0,0,1,1,0
-73.9888461,40.6950223,0,0,1,0,4
-73.9168366,40.8116555,1,1,2,3,1
-74.0151603,40.6471227,0,0,1,1,0
-74.0096287,40.6216352,0,0,1,1,0
-73.9347764,40.8520582,1,1,2,3,1
-73.7494639,40.7285685,1,2,0,2,3
-73.7147376,40.7359534,1,2,0,2,3
-73.9643237,40.7563818,0,1,1,0,4
-73.979056,40.750218,0,1,1,0,4
-74.0175102,40.6485332,0,0,1,1,0
-73.8914525,40.6582191,0,2,1,1,5
-74.0095587,40.6354937,0,0,1,1,0
-73.9280929,40.8219448,1,1,2,3,1
-73.8151384,40.7007125,1,2,0,2,3
-73.839062,40.7268786,1,2,0,2,5
-73.8608971,40.6923175,1,2,0,2,5
-74.0075008,40.6305779,0,0,1,1,0
-73.7291524,40.761896,1,2,0,2,3
-73.922758,40.8173878,1,1,2,3,1
-73.948312,40.7981287,1,1,2,0,4
-73.7393437,40.7506413,1,2,0,2,3
-73.848534,40.7263617,1,2,0,2,5
-74.0926091,40.6032301,0,0,3,4,2
-73.9027454,40.6575375,0,0,1,1,0
-73.9340979,40.8510204,1,1,2,3,1
-73.863506,40.8235744,1,1,2,3,1
